timestamp,chan_00,chan_01,chan_02,chan_03,chan_04,chan_05,chan_06,chan_07,chan_08,chan_09,chan_10,chan_11,chan_12,chan_13,chan_14,chan_15,chan_16,chan_17,chan_18,chan_19,chan_20,chan_21,chan_22,chan_23,chan_24,anomaly
23280,0.17002,-0.08326,-0.31564,-0.46338,-0.64892,-0.58561,-0.54773,-0.4052,-0.09906,0.13641,0.53399,0.64758,0.83873,0.93899,0.733,0.55061,0.04847,-0.30431,-0.72108,-0.93874,-1.1322,-1.06587,-0.89422,-0.42139,-0.02799,0
23340,0.11034,-0.21949,-0.28347,-0.56079,-0.59583,-0.67547,-0.39826,-0.34062,-0.06996,0.41575,0.49621,0.74746,0.84342,0.74155,0.64411,0.4861,-0.16522,-0.37261,-0.74669,-0.89304,-1.11358,-0.9474,-0.80114,-0.20375,0.09154,0
23400,-0.0415,-0.16753,-0.3921,-0.55437,-0.58203,-0.64021,-0.52978,-0.19516,0.04651,0.29019,0.52492,0.821,0.81241,0.79291,0.58149,0.31131,-0.10336,-0.5404,-0.87397,-1.09094,-1.05254,-0.87212,-0.62741,-0.3826,0.17336,0
23460,-0.05668,-0.1685,-0.4438,-0.5109,-0.61007,-0.52888,-0.35397,-0.21947,0.1281,0.48353,0.68065,0.86661,0.80349,0.75439,0.46904,0.1568,-0.06711,-0.63452,-0.87812,-1.0595,-1.01095,-0.97956,-0.59108,-0.14633,0.33939,0
23520,-0.08003,-0.28817,-0.46095,-0.56383,-0.54013,-0.48583,-0.41146,-0.04605,0.21871,0.47455,0.71187,0.78862,0.79291,0.78779,0.4031,-0.01435,-0.22944,-0.67415,-0.92682,-1.09699,-1.00071,-0.7833,-0.41394,0.00882,0.47913,0
23580,-0.17208,-0.42755,-0.48614,-0.6663,-0.53845,-0.49651,-0.34538,-0.05579,0.31917,0.60607,0.66366,0.72956,0.94231,0.57883,0.17142,-0.09933,-0.46498,-0.8054,-1.00519,-1.07423,-0.92095,-0.79896,-0.41192,0.0605,0.5302,0
23640,-0.20893,-0.48503,-0.57577,-0.63182,-0.47995,-0.39406,-0.22077,0.00175,0.46295,0.57314,0.71496,0.87484,0.73851,0.60494,0.27112,-0.08645,-0.47831,-0.84906,-1.00779,-1.04732,-0.9643,-0.57448,-0.36696,0.263,0.66605,0
23700,-0.28398,-0.4886,-0.61322,-0.638,-0.54129,-0.35559,-0.19683,0.16076,0.44157,0.68722,0.81021,0.78903,0.72775,0.52221,0.17221,-0.18108,-0.57791,-0.94969,-1.05383,-1.027,-0.79785,-0.6122,-0.08729,0.35486,0.83877,0
23760,-0.26726,-0.49387,-0.52046,-0.51676,-0.43527,-0.31693,-0.03525,0.15239,0.54894,0.64606,0.85577,0.85129,0.699,0.49172,0.10077,-0.21691,-0.69852,-0.9758,-1.09984,-1.07331,-0.75327,-0.46142,-0.07324,0.45631,0.81236,0
23820,-0.36325,-0.48171,-0.49263,-0.54843,-0.47373,-0.30704,-0.01917,0.29906,0.51946,0.67539,0.80507,0.72167,0.57058,0.30596,-0.1065,-0.41986,-0.85072,-0.96436,-1.04757,-0.90153,-0.69599,-0.44875,0.24162,0.61049,1.02178,0
23880,-0.42615,-0.51905,-0.45748,-0.54501,-0.35877,-0.17363,0.10083,0.30255,0.58088,0.79859,0.89717,0.71402,0.58546,0.24477,-0.11919,-0.50427,-0.77765,-1.04292,-1.04168,-0.85983,-0.55032,-0.10817,0.27119,0.6526,1.02729,0
23940,-0.38341,-0.55939,-0.57592,-0.37707,-0.39819,-0.1044,0.17428,0.44059,0.6921,0.71981,0.801,0.65833,0.48734,0.08734,-0.2127,-0.56785,-0.86779,-0.93059,-0.90857,-0.84403,-0.51147,-0.12834,0.38843,0.79576,1.06882,0
24000,-0.38576,-0.53518,-0.55606,-0.50022,-0.39182,-0.03893,0.21008,0.44354,0.60307,0.79174,0.81506,0.65252,0.30342,0.09872,-0.34959,-0.65553,-0.83362,-0.9855,-0.98601,-0.7318,-0.35244,-0.0067,0.47869,0.84545,1.14726,0
24060,-0.40563,-0.49803,-0.52562,-0.4532,-0.28874,0.03001,0.21102,0.46379,0.76649,0.78782,0.67053,0.50814,0.28415,-0.01503,-0.53757,-0.74897,-0.86664,-1.07169,-0.8612,-0.71934,-0.36681,0.14761,0.53241,0.91578,1.17407,0
24120,-0.4418,-0.46033,-0.5465,-0.42089,-0.14794,0.07547,0.38753,0.6187,0.82783,0.73739,0.6453,0.46568,0.20881,-0.08292,-0.56371,-0.74098,-1.0121,-0.99399,-0.86798,-0.57964,-0.14951,0.29006,0.64385,0.98048,1.1914,0
24180,-0.56627,-0.47225,-0.4998,-0.30585,-0.05686,0.1611,0.40876,0.67467,0.78383,0.76166,0.65567,0.51416,0.01978,-0.2639,-0.47615,-0.75312,-0.99599,-0.97952,-0.90917,-0.50859,-0.02132,0.37965,0.7878,1.03537,1.16803,0
24240,-0.42918,-0.47432,-0.41955,-0.41167,-0.07886,0.23362,0.408,0.63214,0.69865,0.7479,0.62442,0.28197,0.04756,-0.33244,-0.64062,-0.83206,-1.04916,-0.98363,-0.7253,-0.37186,0.03121,0.48035,0.87563,-2.55171,1.16083,1
24300,-0.53642,-0.45303,-0.3476,-0.3068,0.03101,0.25528,0.4235,0.66677,0.73764,0.68047,0.52003,0.19269,-0.05568,-0.4279,-0.75587,-0.93837,-0.92482,-0.96442,-0.62128,-0.32021,0.15831,0.54442,0.91871,1.16591,1.26562,0
24360,-0.50984,-0.49595,-0.33084,-0.18875,0.10521,0.31408,0.62278,0.64113,0.72814,0.73166,0.4533,0.25202,-0.18985,-0.50899,-0.82383,-0.94482,-0.96133,-0.81388,-0.59689,-0.18288,0.27642,0.67417,1.0325,1.16712,1.15728,0
24420,-0.45771,-0.31943,-0.31554,-0.10638,0.06826,0.44199,0.49133,0.68979,0.71477,0.58718,0.33414,0.08743,-0.25737,-0.66598,-0.74426,-0.93004,-1.01071,-0.81402,-0.45114,-0.01361,0.3293,0.75262,0.93477,1.19001,1.13583,0
24480,-0.42013,-0.47771,-0.27462,-0.04537,0.09664,0.42196,0.62786,0.7155,0.69517,0.52617,0.30705,0.03131,-0.24082,-0.56089,-0.78988,-1.01965,-0.88827,-0.70802,-0.35088,0.10096,0.45154,0.88146,1.10594,1.26499,1.07467,0
24540,-0.46261,-0.31829,-0.14352,-0.01284,0.28947,0.52327,0.60913,0.62519,0.70329,0.47791,0.18669,-0.12272,-0.40623,-0.65734,-0.89144,-1.1081,-0.81579,-0.61231,-0.25459,0.12033,0.5759,0.95747,0.97998,1.19682,1.08865,0
24600,-0.43028,-0.27353,-0.10622,0.14779,0.3648,0.51437,0.65351,0.63039,0.53985,0.42288,0.15711,-0.15959,-0.45526,-0.70949,-0.93612,-0.92888,-0.83325,-0.49849,-0.25123,0.2186,0.65592,1.0107,1.21813,1.16513,0.95508,0
24660,-0.42848,-0.28375,-0.15075,0.14021,0.33037,0.61017,0.71686,0.62677,0.65222,0.34135,-0.01458,-0.33077,-0.56351,-0.79597,-0.91464,-0.85928,-0.65788,-0.44664,0.00859,0.43576,0.78929,1.04238,1.18665,1.0893,0.8654,0
24720,-0.42084,-0.25206,0.05877,0.21198,0.47804,0.60822,0.60259,0.59776,0.59555,0.2769,0.0019,-0.36629,-0.65049,-0.80035,-0.85761,-0.8603,-0.61955,-0.36845,0.10287,0.48037,0.81141,1.16032,1.22674,1.02151,0.72488,0
24780,-0.28181,-0.24095,0.00768,0.30886,0.39683,0.55168,0.70544,0.60881,0.38037,0.29148,-0.06703,-0.41722,-0.70815,-0.83809,-0.94727,-0.83062,-0.47209,-0.27568,0.18197,0.58962,0.90545,1.18172,1.10208,0.93418,0.72381,0
24840,-0.29598,-0.05897,0.1186,0.39733,0.52714,0.56992,0.6788,0.55599,0.40799,0.13017,-0.25466,-0.51151,-0.74393,-0.92821,-0.83889,-0.76877,-0.55583,-0.06914,0.38334,0.76207,1.02164,1.16576,1.13886,0.88581,0.49195,0
24900,-0.26681,0.03104,0.1069,0.30167,0.5087,0.71192,0.73474,0.47752,0.40313,0.17813,-0.27119,-0.60349,-0.70595,-0.88285,-0.92393,-0.64874,-0.35742,0.00548,0.40049,0.73432,1.0193,1.16033,1.12385,0.82864,0.39721,0
24960,-0.25091,0.05509,0.10869,0.39137,0.63296,0.69135,0.66132,0.5003,0.24282,-0.01098,-0.34952,-0.59017,-0.82888,-0.85048,-0.79819,-0.62056,-0.29874,0.10227,0.50305,0.80084,1.01697,1.20673,0.91902,0.68731,0.36497,0
25020,-0.09982,-0.01692,0.25828,0.41393,0.56514,0.67399,0.58011,0.49638,0.10577,-0.06183,-0.41898,-0.63936,-0.79961,-0.88168,-0.79328,-0.52617,-0.22132,0.24082,0.59803,0.84166,1.12099,1.03286,0.99461,0.71804,0.14394,0
25080,-0.1188,0.15368,0.30973,0.44743,0.54986,0.62335,0.59795,0.43382,0.09888,-0.19144,-0.52303,-0.75381,-0.85649,-0.84808,-0.67832,-0.39608,-0.11906,0.26701,0.63417,0.91391,1.10681,0.99912,0.83071,0.53653,0.0161,0
25140,-0.12023,0.23757,0.38955,0.57226,0.56228,0.70846,0.52733,0.34991,0.06704,-0.21301,-0.54678,-0.8126,-0.90975,-0.87043,-0.67985,-0.43548,-0.02499,0.41071,0.74347,0.93507,1.04873,1.02728,0.8845,0.41373,-0.07444,0
25200,0.11626,0.24743,0.43475,0.54194,0.68488,0.56609,0.44279,0.25905,-0.00662,-0.40419,-0.64965,-0.91143,-0.87525,-0.81122,-0.59212,-0.31107,0.0388,0.51959,0.83263,1.04302,1.06167,0.93719,0.71983,0.19417,-0.19471,0
25260,0.07242,0.29412,0.47975,0.65976,0.5405,0.59068,0.44045,0.21907,-0.11938,-0.41597,-0.64441,-0.79285,-0.89176,-0.7538,-0.4898,-0.11367,0.17556,0.62724,0.89211,1.16953,1.0323,0.92748,0.62285,0.12254,-0.35609,0
25320,0.14006,0.35034,0.42571,0.53724,0.59261,0.45794,0.22892,0.19619,-0.17833,-0.46089,-0.66799,-0.86386,-0.77742,-0.61479,-0.41905,-0.08608,0.32606,0.67807,0.99733,1.1097,1.04287,0.86368,0.49518,0.03044,-0.43195,0
25380,0.12861,0.2961,0.49401,0.71328,0.6054,0.52406,0.25831,0.01689,-0.25341,-0.5807,-0.74534,-0.9026,-0.86635,-0.56772,-0.31791,0.05166,0.33334,0.74264,1.05316,1.07336,0.96039,0.69116,0.4041,-0.08856,-0.57473,0
25440,0.17857,0.4366,0.49348,0.60459,0.48139,0.50442,0.1048,-0.03085,-0.31967,-0.66713,-0.72702,-0.81129,-0.76689,-0.42715,-0.23502,0.11834,0.46298,0.74432,1.00494,1.09259,0.89068,0.62963,0.24029,-0.19206,-0.72389,0
25500,0.21104,0.39477,0.47603,0.61686,0.52881,0.36576,0.14256,-0.0871,-0.45396,-0.61326,-0.78976,-0.79869,-0.64234,-0.42007,-0.19546,0.21639,0.61359,0.92641,1.0508,1.05124,0.75691,0.54727,0.08595,-0.30463,-0.86783,0
25560,0.21862,0.53831,0.51607,0.55748,0.48468,0.3127,0.08925,-0.26281,-0.52004,-0.6727,-0.81851,-0.86906,-0.65523,-0.4283,0.01015,0.30517,0.71243,0.95329,1.11549,0.98128,0.7053,0.53327,0.04861,-0.38058,-0.89747,0
25620,0.40367,0.47782,0.47344,0.53007,0.44301,0.24337,-0.02536,-0.28636,-0.48958,-0.73106,-0.81184,-0.78736,-0.6016,-0.30545,0.02042,0.43189,0.73506,0.96334,1.05997,1.03368,0.6796,0.29155,-0.21126,-0.55846,-0.97685,0
25680,0.35463,0.49188,0.52457,0.4651,0.34925,0.15151,-0.10052,-0.39708,-0.54578,-0.79604,-0.80835,-0.76092,-0.53356,-0.25565,0.22587,0.55705,0.87979,0.92485,1.02288,0.91674,0.65284,0.14984,-0.20309,-0.70285,-1.04383,0
25740,0.42524,0.51428,0.551,0.43478,0.32187,0.20717,-0.18922,-0.38458,-0.58608,-0.70386,-0.82474,-0.71602,-0.51602,-0.08169,0.23624,0.54107,0.84892,0.85261,0.95303,0.87009,0.42216,0.17722,-0.32654,-0.74746,-1.09107,0
25800,0.45651,0.58234,0.4747,0.59833,0.28058,0.01697,-0.219,-0.43882,-0.55616,-0.78385,-0.6712,-0.6663,-0.41712,-0.05939,0.26224,0.61851,0.85543,0.97501,0.95339,0.68143,0.45325,-0.05102,-0.36483,-0.81594,-1.06195,0
25860,0.55086,0.53188,0.52575,0.34615,0.22628,-0.02749,-0.31683,-0.53951,-0.72062,-0.75351,-0.68893,-0.54782,-0.32536,0.0235,0.47249,0.75684,0.9266,1.01099,0.89044,0.64765,0.24291,-0.19714,-0.57332,-0.95508,-1.25498,0
25920,0.42301,0.49538,0.49287,0.42055,0.1456,-0.08084,-0.3714,-0.64051,-0.70219,-0.75373,-0.65906,-0.47517,-0.18821,0.10462,0.47316,0.76357,0.91147,0.99092,0.88794,0.50622,0.20128,-0.22809,-0.77515,-0.94537,-1.28704,0
25980,0.48575,0.50167,0.46449,0.24776,0.06077,-0.10809,-0.44344,-0.59573,-0.70567,-0.86926,-0.59123,-0.45526,-0.11909,0.17763,0.6562,0.83167,0.88893,0.99799,0.87547,0.51182,0.10768,-0.44402,-0.73033,-1.06704,-1.15605,0
26040,0.46623,0.51251,0.40727,0.31834,-0.02226,-0.28488,-0.49324,-0.64881,-0.78624,-0.73767,-0.60637,-0.33375,0.04263,0.32843,0.69347,0.86025,0.92799,0.9042,0.63469,0.37764,-0.09115,-0.49934,-0.90636,-1.16274,-1.20512,0
26100,0.52677,0.49428,0.3788,0.21223,0.02888,-0.31452,-0.51108,-0.71067,-0.75253,-0.75377,-0.54956,-0.1807,0.06182,0.39132,0.72244,0.88749,0.89604,0.81622,0.63104,0.30477,-0.12086,-0.64009,-0.93622,-1.15381,-1.2405,0
26160,0.54218,0.40731,0.34002,0.26353,-0.16153,-0.37194,-0.59895,-0.75104,-0.73059,-0.7333,-0.37759,-0.23142,0.08317,0.43973,0.77679,0.88077,1.00697,0.85389,0.55706,0.16683,-0.24548,-0.7472,-1.05759,-1.15724,-1.1499,0
26220,0.42441,0.40445,0.38067,0.10113,-0.10963,-0.46737,-0.52001,-0.75292,-0.72207,-0.5948,-0.47198,-0.1732,0.21197,0.56949,0.9127,0.92432,0.90853,0.75037,0.46338,-0.0043,-0.41989,-0.78014,-1.05208,-1.22023,-1.03994,0
26280,0.43709,0.39413,0.21633,0.07237,-0.2138,-0.45406,-0.53761,-0.7214,-0.8003,-0.52925,-0.32506,-0.00964,0.36857,0.64277,0.94268,0.92703,0.89362,0.69282,0.33569,-0.05951,-0.50738,-0.90999,-1.09715,-1.20793,-1.07336,0
26340,0.42235,0.33756,0.24593,-0.02516,-0.20263,-0.53236,-0.71202,-0.68259,-0.71749,-0.52985,-0.22602,-0.06755,0.41663,0.75186,0.87887,1.01128,0.81547,0.64978,0.22711,-0.10527,-0.59435,-0.86746,-1.17628,-1.1044,-1.08106,0
26400,0.43166,0.32088,0.10534,0.0159,-0.32122,-0.58819,-0.66741,-0.66171,-0.54196,-0.43799,-0.16986,0.20363,0.45862,0.71838,0.82253,0.931,0.80831,0.51581,0.17777,-0.31409,-0.60259,-1.06582,-1.14071,-1.10641,-0.94914,0
26460,0.38992,0.30281,0.05512,-0.13164,-0.33862,-0.50453,-0.70324,-0.62743,-0.6386,-0.34732,-0.13696,0.29803,0.56964,0.83821,1.00548,0.85595,0.69087,0.44808,0.01298,-0.48425,-0.78629,-1.00301,-1.23818,-1.12726,-0.72835,0
26520,0.3758,0.16414,0.0602,-0.17384,-0.38558,-0.6105,-0.58867,-0.63451,-0.44973,-0.28867,0.11098,0.39116,0.63699,0.78876,0.96189,0.84932,0.55775,0.2788,-0.11839,-0.49616,-0.82771,-1.03951,-1.08547,-0.97702,-0.77454,0
26580,0.41689,0.14462,-0.13515,-0.18486,-0.4829,-0.65673,-0.61067,-0.62983,-0.44638,-0.20263,0.06586,0.46816,0.64917,0.87883,0.80751,0.82577,0.68929,0.27832,-0.20032,-0.68244,-0.86897,-1.15781,-1.19119,-1.00218,-0.68704,0
26640,0.31075,0.08602,-0.14966,-0.28783,-0.58176,-0.58272,-0.60012,-0.53232,-0.45553,-0.13883,0.05722,0.43368,0.80321,0.88061,0.85448,0.73534,0.5121,0.0908,-0.27052,-0.64176,-0.98143,-1.21857,-1.17234,-0.85085,-0.47874,0
26700,0.28086,-0.01861,-0.14416,-0.3847,-0.49751,-0.65025,-0.79954,-0.60664,-0.23359,-0.07556,0.23391,0.61152,0.77037,0.93354,0.8778,0.69407,0.44125,0.04182,-0.37615,-0.74346,-1.11981,-1.13799,-1.10829,-0.83492,-0.43557,0
26760,0.17702,-0.02719,-0.29273,-0.51789,-0.55109,-0.62125,-0.62457,-0.5047,-0.23331,-0.01855,0.31537,0.63372,0.7328,0.98738,0.78741,0.57954,0.31574,-0.1342,-0.53158,-0.79274,-1.05694,-1.06331,-0.92277,-0.78786,-0.33753,0
26820,0.13548,-0.07293,-0.21201,-0.55952,-0.53295,-0.69494,-0.62043,-0.44795,-0.16158,0.14516,0.46396,0.70892,0.85136,0.8718,-2.86323,0.56753,0.28383,-0.16066,-0.52352,-0.93374,-1.07557,-1.07127,-0.89968,-0.61279,-0.09361,1
26880,0.06246,-0.13872,-0.27355,-0.49656,-0.69196,-0.67413,-0.51639,-0.39908,-0.09126,0.12263,0.54611,0.74543,0.87072,0.92445,0.67481,0.50995,0.14884,-0.26343,-0.63607,-1.02295,-1.14873,-1.07988,-0.82957,-0.41135,-0.05009,0
26940,0.05146,-0.12988,-0.36455,-0.52293,-0.60158,-0.66382,-0.47995,-0.34299,0.05542,0.23487,0.45863,0.79785,0.79672,1.01708,0.71411,0.39568,-0.05528,-0.36846,-0.71655,-1.01397,-1.12562,-1.05706,-0.74915,-0.35578,0.0619,0
27000,-0.01033,-0.23507,-0.48148,-0.46644,-0.58597,-0.54195,-0.51406,-0.27368,0.08055,0.35763,0.63115,0.90922,0.80618,0.78167,0.48971,0.30826,-0.02078,-0.47605,-0.80653,-1.07841,-1.08764,-1.04295,-0.75606,-0.26943,0.25648,0
27060,-0.10366,-0.16496,-0.34125,-0.5476,-0.60124,-0.5675,-0.45276,-0.11946,0.09121,0.40642,0.76297,0.82216,0.96885,0.81988,0.54623,0.20552,-0.11741,-0.59838,-0.91318,-1.06425,-1.12231,-0.94208,-0.59763,-0.09037,0.35855,0
27120,-0.11896,-0.34916,-0.4225,-0.59431,-0.65815,-0.52268,-0.44275,-0.08191,0.22904,0.55871,0.78789,0.82877,0.8428,0.7245,0.44825,0.08787,-0.32947,-0.66596,-0.90733,-1.093,-1.06883,-0.7493,-0.48016,-0.08334,0.44961,0
27180,-0.15286,-0.37366,-0.56753,-0.55444,-0.68637,-0.53438,-0.17566,0.00373,0.2576,0.54781,0.7476,0.86002,0.79973,0.62924,0.3401,-0.05797,-0.43807,-0.68748,-1.02619,-1.06341,-1.04919,-0.80376,-0.40307,0.08065,0.58877,0
27240,-0.13538,-0.35722,-0.49838,-0.57615,-0.67151,-0.48496,-0.12553,0.05181,0.43058,0.52924,0.77079,0.7868,0.68854,0.51552,0.29093,-0.08453,-0.48181,-0.89406,-1.11222,-1.0303,-0.90353,-0.66694,-0.23074,0.18975,0.66986,0
27300,-0.26877,-0.3727,-0.52227,-0.58517,-0.48791,-0.42058,-0.24229,0.19996,0.4397,0.64004,0.80476,0.78166,0.78516,0.48097,0.10502,-0.17237,-0.5282,-0.79039,-1.11981,-1.04541,-0.88599,-0.51543,-0.05901,0.33028,0.76866,0
27360,-0.2776,-0.50002,-0.60617,-0.52444,-0.56022,-0.25025,0.02062,0.1245,0.40632,0.65908,0.92157,0.82871,0.63562,0.49966,-0.02749,-0.27729,-0.69929,-0.84249,-0.95063,-0.95786,-0.78629,-0.47694,-0.01072,0.52829,0.84615,0
27420,-0.28669,-0.46134,-0.50207,-0.47869,-0.44014,-0.34854,0.02969,0.25957,0.54271,0.64506,0.77444,0.77838,0.59597,0.2888,-0.0067,-0.42227,-0.71611,-0.97446,-1.04456,-1.06947,-0.67036,-0.28086,0.08565,0.50447,0.98681,0
27480,-0.36988,-0.44464,-0.51645,-0.59911,-0.38796,-0.20227,0.08991,0.33555,0.52291,0.86674,0.85321,0.75672,0.49296,0.19567,0.00558,-0.57769,-0.72839,-0.94394,-0.98599,-0.98078,-0.66129,-0.2421,0.16221,0.68651,0.99945,0
27540,-0.33652,-0.51727,-0.59032,-0.52384,-0.29923,-0.18267,0.20229,0.2915,0.56022,0.79259,0.80576,0.64023,0.43616,0.08518,-0.23651,-0.5224,-0.93782,-0.95772,-0.97631,-0.82847,-0.43732,-0.03915,0.36503,0.84099,1.03468,0
27600,-0.47309,-0.5108,-0.61578,-0.54856,-0.32965,-0.10426,0.24714,0.50422,0.63914,0.71474,0.71575,0.6494,0.2437,0.00979,-0.33898,-0.65307,-0.94714,-1.06054,-1.05628,-0.79478,-0.38195,0.02368,0.42941,0.89523,1.05173,0
27660,-0.57423,-0.54682,-0.49264,-0.48384,-0.22269,-0.06653,0.33511,0.52478,0.81184,0.78765,0.81552,0.61976,0.30559,-0.13767,-0.39325,-0.75635,-0.91651,-1.04691,-0.87642,-0.6731,-0.31119,0.14849,0.43539,0.99172,1.17662,0
27720,-0.387,-0.51984,-0.55761,-0.39536,-0.12872,0.02127,0.40981,0.61799,0.63432,0.72723,0.74426,0.48062,0.09825,-0.14041,-0.40614,-0.72116,-0.91343,-1.01706,-0.89007,-0.60782,-0.18352,0.23063,0.7115,1.00903,1.16344,0
27780,-0.42258,-0.57146,-0.42244,-0.33461,-0.06066,0.18426,0.4602,0.56284,0.6535,0.71507,0.58844,0.40174,0.09337,-0.27574,-0.52031,-0.80068,-0.93936,-0.99823,-0.79713,-0.39926,-0.11892,0.3629,0.79982,1.06846,1.3076,0
27840,-0.52227,-0.52476,-0.3675,-0.10188,0.04877,0.19374,0.45577,0.5696,0.71717,0.71364,0.64109,0.40768,-0.10917,-0.33146,-0.61315,-0.90029,-1.00787,-0.88819,-0.71259,-0.3074,0.05437,0.50979,0.82075,1.06452,1.19647,0
27900,-0.46195,-0.54202,-0.46317,-0.28891,0.10026,0.25966,0.4634,0.53253,0.75162,0.65358,0.44934,0.33321,-0.03473,-0.43394,-0.792,-0.81366,-0.90752,-0.80394,-0.59517,-0.2721,0.13455,0.58054,1.02781,1.14964,1.14456,0
27960,-0.49992,-0.43995,-0.40974,-0.16999,0.00467,0.29184,0.49649,0.74588,0.72494,0.63634,0.44933,0.12809,-0.2042,-0.61079,-0.72203,-0.90452,-0.89965,-0.83716,-0.54918,-0.21698,0.35515,0.72982,1.06727,1.25445,1.20433,0
28020,-0.41279,-0.46078,-0.31127,-0.15137,0.11263,0.27279,0.62065,0.7008,0.65424,0.623,0.36519,0.04543,-0.3442,-0.61476,-0.79234,-0.95666,-1.00159,-0.77377,-0.44954,-0.04229,0.3219,0.72461,1.04549,1.20948,1.19913,0
28080,-0.48531,-0.41048,-0.32751,-0.03289,0.27655,0.44164,0.58743,0.74005,0.75497,0.5262,0.31103,0.10094,-0.27212,-0.74859,-0.91277,-0.98844,-0.85715,-0.68992,-0.37242,0.05193,0.50722,0.8084,1.16637,1.22791,1.03627,0
28140,-0.48596,-0.3412,-0.12252,0.02198,0.224,0.55807,0.63486,0.70636,0.54594,0.40453,0.27648,-0.07067,-0.35414,-0.58853,-0.8928,-0.94215,-0.85159,-0.59135,-0.18899,0.13951,0.66805,0.83234,1.16175,1.23215,1.02554,0
28200,-0.40109,-0.24294,-0.2165,0.03689,0.28725,0.59054,0.61456,0.72101,0.59672,0.4825,0.22453,-0.1602,-0.49085,-0.87667,-0.93777,-0.83818,-0.81884,-0.5266,-0.09679,0.26662,0.70838,0.8844,1.14162,1.06926,0.93504,0
28260,-0.30124,-0.33039,-0.02274,0.12294,0.33718,0.60129,0.72297,0.72347,0.54712,0.39889,0.07329,-0.16585,-0.54521,-0.75238,-0.98875,-0.80736,-0.64002,-0.46045,0.03943,0.3491,0.78127,1.02302,1.08677,1.08524,0.82062,0
28320,-0.31628,-0.27373,-0.03111,0.177,0.41852,0.5732,0.72924,0.69482,0.63388,0.23733,0.00735,-0.32939,-0.62373,-0.78512,-0.87974,-0.88847,-0.67406,-0.2329,0.07798,0.50332,0.77034,1.06789,1.1507,1.08003,0.73639,0
28380,-0.28389,-0.20995,-0.01442,0.20213,0.45748,0.6169,0.66631,0.65491,0.47821,0.20516,-0.05363,-0.50678,-4.49203,-0.92409,-0.88807,-0.76429,-0.60089,-0.32103,0.28966,0.66085,0.97741,1.06089,1.16405,0.98828,0.66499,1
28440,-0.22501,-0.08912,0.12332,0.37977,0.47053,0.67576,0.64357,0.60763,0.44385,0.14534,-0.07177,-0.51281,-0.7205,1.61824,-0.92978,-0.75671,-0.36686,-0.14571,0.22461,0.71501,0.94968,1.19389,1.07527,0.9404,0.50759,1
28500,-0.17512,-0.11898,0.08531,0.37434,0.51063,0.61129,0.63032,0.48898,0.31349,0.01983,-0.27893,-0.5753,-0.73224,-0.9228,-0.84161,-0.64528,-0.35165,-0.02023,0.3499,0.65771,0.97278,1.16671,1.04398,0.87317,0.43605,0
28560,-0.18748,0.08137,0.12675,0.36015,0.55372,0.76478,0.74146,0.46577,0.26567,-0.01777,-0.24665,-0.58386,-0.73554,-0.87499,-0.85566,-0.6537,-0.32713,0.14082,0.54939,0.94939,1.08901,1.12429,0.97035,0.72491,0.33672,0
28620,-0.11118,0.03094,0.36895,0.42232,0.57531,0.67276,0.56103,0.39373,0.21096,-0.07661,-0.38485,-0.65993,-0.81293,-0.80783,-0.86671,-0.49639,-0.1581,0.21914,0.52674,0.89052,1.16461,1.20089,1.00724,0.63724,0.11678,0
28680,-0.07081,0.15642,0.41361,0.47434,0.6302,0.66336,0.57567,0.32452,0.155,-0.15639,-0.56229,-0.69349,-0.82928,-0.90037,-0.76289,-0.38462,-0.05824,0.40523,0.61331,0.93213,1.06563,1.02584,0.82289,0.49971,-0.03404,0
28740,-0.13595,0.27713,0.25098,0.55586,0.65368,0.66695,0.49139,0.32797,0.0141,-0.29018,-0.36353,-0.79709,-0.82456,-0.85792,-0.56248,-0.34747,0.04615,0.44817,0.73949,0.94135,1.10637,1.07194,0.79817,0.34568,-0.03711,0
28800,-0.01867,0.20077,0.34785,0.51358,0.65039,0.56786,0.50412,0.23217,-0.07667,-0.33403,-0.57359,-0.75514,-0.76111,-0.82374,-0.63924,-0.21437,0.07728,0.50355,0.7744,1.01426,1.06105,0.98083,0.69711,0.24088,-0.24721,0
28860,0.06302,0.18722,0.47352,0.58024,0.58678,0.55021,0.35928,0.20673,-0.09725,-0.36206,-0.67381,-0.85852,-0.86405,-0.77302,-0.50463,-0.23299,0.2436,0.63019,0.89363,1.02557,1.01789,0.92881,0.5943,0.12302,-0.29749,0
28920,0.0857,0.24133,0.42118,0.63574,0.54964,0.52676,0.32442,0.19296,-0.19043,-0.38434,-0.66909,-0.86732,-0.72302,-0.67408,-0.39239,-0.04792,0.40734,0.59935,1.02201,0.98769,0.98425,0.74557,0.48022,0.01254,-0.43538,0
28980,0.17782,0.33038,0.44953,0.62037,0.5622,0.45867,0.22859,0.0013,-0.19327,-0.54545,-0.62503,-0.90776,-0.80602,-0.64307,-0.41081,0.0579,0.44165,0.78283,0.95833,1.08908,1.0613,0.74665,0.40242,-0.21145,-0.60077,0
29040,0.18726,0.50604,0.50322,0.49423,0.51638,0.53392,0.20768,-0.03038,-0.32864,-0.60762,-0.71823,-0.73244,-0.62509,-0.52977,-0.31223,0.17121,0.48972,0.78379,0.89307,1.11438,0.96298,0.64627,0.22862,-0.18925,-0.71579,0
