year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,12,19,1404,1400,4,1458,1454,3,HA,2147,N289BB,LGA,ORD,54,438,14,0,2013-12-19 14:00:00
2013,9,14,1032,1045,-13,1482,1495,-23,B6,6387,N961BB,EWR,CLT,290,2754,10,45,2013-09-14 10:00:00
2013,5,6,2007,2015,-8,2434,2442,18,OO,3943,N727HA,EWR,CLE,267,2151,20,15,2013-05-06 20:00:00
2013,1,7,1125,1100,25,1343,1318,51,FL,4498,N100AE,LGA,FLL,138,1192,11,0,2013-01-07 11:00:00
2013,4,28,1361,1400,-39,1979,2018,-24,OO,8321,N802GF,JFK,STL,378,2995,14,0,2013-04-28 14:00:00
2013,6,18,1508,1500,8,2066,2058,-3,US,9722,N316DD,EWR,SEA,358,3389,15,0,2013-06-18 15:00:00
2013,11,25,1053,1045,8,1305,1297,21,HA,9057,N759BC,LGA,CLE,172,1315,10,45,2013-11-25 10:00:00
2013,6,28,1811,1845,-34,2461,2495,-41,US,6485,N648AA,JFK,HNL,410,3350,18,45,2013-06-28 18:00:00
2013,1,10,2131,2145,-14,2251,2265,-5,9E,4941,N313GC,LGA,ORD,80,617,21,45,2013-01-10 21:00:00
2013,9,27,1452,1400,52,1695,1643,44,WN,765,N530DC,EWR,PHL,163,1505,14,0,2013-09-27 14:00:00
2013,10,26,2233,2200,33,2281,2248,37,OO,9202,N283HC,LGA,CLE,48,387,22,0,2013-10-26 22:00:00
2013,5,20,1414,1315,99,1828,1729,119,FL,3499,N438DC,EWR,SNA,254,2339,13,15,2013-05-20 13:00:00
2013,3,22,1294,1315,-21,1544,1565,8,UA,9754,N216HC,EWR,MIA,170,1509,13,15,2013-03-22 13:00:00
2013,6,25,936,930,6,1366,1360,15,EV,1078,N718CA,LGA,MIA,270,2535,9,30,2013-06-25 09:00:00
2013,3,8,782,815,-33,1084,1117,-25,OO,556,N282BE,EWR,SEA,182,1653,8,15,2013-03-08 08:00:00
2013,10,7,1640,1630,10,1788,1778,-3,F9,8715,N461GB,EWR,IAD,108,861,16,30,2013-10-07 16:00:00
2013,8,16,893,900,-7,1408,1415,1,VX,4839,N430DE,JFK,STL,315,2673,9,0,2013-08-16 09:00:00
2013,5,14,2220,2115,105,2872,2767,119,F9,1824,N538BC,LGA,PHL,412,3735,21,15,2013-05-14 21:00:00
2013,8,16,1238,1130,108,1795,1687,105,DL,6875,N971AF,EWR,BWI,357,3213,11,30,2013-08-16 11:00:00
2013,9,7,1033,1045,-12,1373,1385,-1,EV,4196,N531BD,LGA,PHL,220,2010,10,45,2013-09-07 10:00:00
2013,4,10,645,645,0,1051,1051,20,AS,6865,N780GF,LGA,HNL,246,2317,6,45,2013-04-10 06:00:00
2013,3,18,1390,1345,45,1524,1479,40,B6,917,N348BA,EWR,DEN,94,744,13,45,2013-03-18 13:00:00
2013,6,20,1330,1315,15,1942,1927,17,9E,1509,N948FE,LGA,IAD,372,3503,13,15,2013-06-20 13:00:00
2013,3,25,1017,945,72,1545,1473,64,YV,2323,N574GF,LGA,DEN,328,2901,9,45,2013-03-25 09:00:00
2013,5,25,1406,1345,61,1950,1889,79,AS,3499,N231GD,EWR,SNA,344,2700,13,45,2013-05-25 13:00:00
2013,5,17,1736,1700,36,1847,1811,31,FL,4434,N734GB,EWR,SEA,71,533,17,0,2013-05-17 17:00:00
2013,6,6,1516,1500,16,1860,1844,9,VX,6634,N647AC,EWR,DTW,224,1748,15,0,2013-06-06 15:00:00
2013,6,13,589,645,-56,1222,1278,-70,9E,3288,N974GE,JFK,PBI,393,3194,6,45,2013-06-13 06:00:00
2013,6,13,962,930,32,1607,1575,45,FL,618,N134DB,EWR,MKE,405,3230,9,30,2013-06-13 09:00:00
2013,12,14,1339,1330,9,1754,1745,18,DL,5230,N436GB,JFK,DEN,255,2214,13,30,2013-12-14 13:00:00
2013,3,12,2149,2100,49,2666,2617,51,DL,5543,N604DB,LGA,FLL,317,3008,21,0,2013-03-12 21:00:00
2013,6,28,958,915,43,1595,1552,64,9E,104,N460GF,EWR,SNA,397,3185,9,15,2013-06-28 09:00:00
2013,7,20,1658,1630,28,1902,1874,27,OO,4466,N196BF,JFK,MDW,164,1345,16,30,2013-07-20 16:00:00
2013,12,3,1493,1515,-22,2031,2053,-31,UA,2309,N563AB,JFK,DTW,338,2837,15,15,2013-12-03 15:00:00
2013,2,20,1158,1115,43,1659,1616,69,VX,9210,N335FF,EWR,MIA,301,2727,11,15,2013-02-20 11:00:00
2013,3,16,2102,2130,-28,2355,2383,-4,F9,8725,N908GC,LGA,DEN,173,1629,21,30,2013-03-16 21:00:00
2013,5,4,1420,1330,90,1732,1642,118,US,9234,N505GC,LGA,BOS,192,1621,13,30,2013-05-04 13:00:00
2013,6,24,881,900,-19,988,1007,-4,UA,6740,N353HB,EWR,CLE,67,604,9,0,2013-06-24 09:00:00
2013,2,6,2032,2030,2,2556,2554,1,AS,3324,N602CD,EWR,MKE,324,2951,20,30,2013-02-06 20:00:00
2013,8,12,1698,1700,-2,1845,1847,1,US,7158,N141GC,EWR,FLL,107,814,17,0,2013-08-12 17:00:00
2013,5,16,936,900,36,1539,1503,43,B6,1217,N185GC,LGA,MDW,363,3066,9,0,2013-05-16 09:00:00
2013,6,12,502,515,-13,1054,1067,14,EV,385,N859EE,EWR,IAD,352,3288,5,15,2013-06-12 05:00:00
2013,12,6,873,900,-27,1501,1528,-4,UA,8086,N174FC,JFK,MIA,388,3454,9,0,2013-12-06 09:00:00
2013,10,13,2133,2115,18,2587,2569,37,B6,688,N896CD,LGA,PBI,294,2490,21,15,2013-10-13 21:00:00
2013,5,27,1113,1100,13,1572,1559,26,HA,2150,N458AF,LGA,SFO,299,2498,11,0,2013-05-27 11:00:00
2013,7,3,2117,2130,-13,2334,2347,-21,MQ,1435,N786DB,EWR,PHX,137,1247,21,30,2013-07-03 21:00:00
2013,4,10,1771,1815,-44,2272,2316,-15,OO,4182,N544BF,JFK,DTW,301,2512,18,15,2013-04-10 18:00:00
2013,2,11,1513,1515,-2,2153,2155,-12,MQ,5614,N469AD,JFK,BWI,400,3368,15,15,2013-02-11 15:00:00
2013,2,7,2273,2215,58,2415,2357,83,UA,777,N972ED,JFK,BWI,102,934,22,15,2013-02-07 22:00:00
2013,4,8,520,545,-25,942,967,-4,F9,9894,N946BD,JFK,PHX,262,2072,5,45,2013-04-08 05:00:00
2013,3,19,2092,2045,47,2741,2694,41,9E,9902,N815DC,JFK,BQN,409,3272,20,45,2013-03-19 20:00:00
2013,5,8,1271,1330,-59,1800,1859,-45,EV,8861,N583BF,EWR,PHL,329,3110,13,30,2013-05-08 13:00:00
2013,3,25,1726,1715,11,2075,2064,10,AS,6462,N306CB,LGA,ATL,229,2112,17,15,2013-03-25 17:00:00
2013,3,5,2093,2130,-37,2444,2481,-9,WN,5297,N433BF,EWR,BQN,231,1758,21,30,2013-03-05 21:00:00
2013,8,8,1302,1230,72,1508,1436,99,OO,5727,N829BD,EWR,MSY,126,1063,12,30,2013-08-08 12:00:00
2013,1,16,1565,1615,-50,1997,2047,-38,DL,9438,N282DF,JFK,IAD,272,2107,16,15,2013-01-16 16:00:00
2013,12,16,1417,1445,-28,1525,1553,-8,MQ,924,N395BD,EWR,MSY,68,622,14,45,2013-12-16 14:00:00
2013,2,10,1838,1815,23,2438,2415,16,EV,6086,N185HB,JFK,IAD,360,3267,18,15,2013-02-10 18:00:00
2013,2,23,722,615,107,926,819,104,YV,9534,N654HF,JFK,CLT,124,1039,6,15,2013-02-23 06:00:00
2013,3,14,1577,1515,62,1906,1844,70,FL,8699,N797AE,EWR,STL,209,1806,15,15,2013-03-14 15:00:00
2013,5,11,509,530,-21,1038,1059,-13,F9,7418,N175AF,JFK,SFO,329,2690,5,30,2013-05-11 05:00:00
2013,12,14,1416,1415,1,2024,2023,1,AA,7290,N983HE,JFK,PHX,368,2904,14,15,2013-12-14 14:00:00
2013,6,6,1618,1645,-27,1948,1975,-16,VX,3876,N977GA,EWR,HNL,210,1762,16,45,2013-06-06 16:00:00
2013,4,22,616,545,71,975,904,69,YV,6523,N641AD,JFK,CLE,239,2082,5,45,2013-04-22 05:00:00
2013,11,15,2193,2200,-7,2337,2344,-18,FL,1778,N821BD,LGA,TPA,104,783,22,0,2013-11-15 22:00:00
2013,4,7,495,500,-5,546,551,1,VX,6205,N301HC,JFK,FLL,51,409,5,0,2013-04-07 05:00:00
2013,12,7,1740,1700,40,2242,2202,62,YV,2162,N681DC,JFK,MKE,302,2792,17,0,2013-12-07 17:00:00
2013,7,28,1800,1845,-45,2011,2056,-52,AA,8088,N960AD,EWR,BWI,131,990,18,45,2013-07-28 18:00:00
2013,12,12,557,630,-73,676,749,-80,B6,6644,N603DE,EWR,BWI,79,626,6,30,2013-12-12 06:00:00
2013,8,3,1556,1500,56,1898,1842,42,VX,4477,N478GE,JFK,SNA,222,2025,15,0,2013-08-03 15:00:00
2013,3,4,1675,1745,-70,2202,2272,-54,YV,4807,N494AA,JFK,MSY,327,2697,17,45,2013-03-04 17:00:00
2013,5,5,1945,1900,45,2273,2228,47,9E,9138,N354AB,JFK,PBI,208,1743,19,0,2013-05-05 19:00:00
2013,12,13,1511,1415,96,2047,1951,87,9E,9768,N728EE,JFK,BQN,336,2880,14,15,2013-12-13 14:00:00
2013,6,25,1003,945,58,1134,1076,61,AA,4209,N185FC,EWR,HNL,91,742,9,45,2013-06-25 09:00:00
2013,1,25,1417,1400,17,1663,1646,17,WN,3252,N802FF,LGA,PHX,166,1424,14,0,2013-01-25 14:00:00
2013,2,24,1864,1830,34,2015,1981,21,AS,4366,N421AA,LGA,MKE,111,1008,18,30,2013-02-24 18:00:00
2013,10,19,1030,1045,-15,1387,1402,-26,EV,3834,N345AD,LGA,BQN,237,1782,10,45,2013-10-19 10:00:00
2013,5,26,1772,1730,42,1887,1845,47,B6,6783,N524EC,EWR,SJU,75,639,17,30,2013-05-26 17:00:00
2013,10,7,1876,1815,61,2085,2024,87,AS,391,N794CC,EWR,MCO,129,1038,18,15,2013-10-07 18:00:00
2013,1,1,1460,1415,45,2083,2038,69,B6,4173,N152DA,EWR,PBI,383,3211,14,15,2013-01-01 14:00:00
2013,5,27,808,745,63,1314,1251,82,YV,9868,N140BF,JFK,CLT,306,2400,7,45,2013-05-27 07:00:00
2013,8,23,576,545,31,1122,1091,21,VX,5890,N821EF,JFK,TPA,346,3170,5,45,2013-08-23 05:00:00
2013,6,28,1723,1700,23,1930,1907,48,YV,6362,N845EA,EWR,PBI,127,1126,17,0,2013-06-28 17:00:00
2013,7,24,620,630,-10,855,865,-18,F9,5479,N630BE,EWR,SEA,155,1226,6,30,2013-07-24 06:00:00
2013,5,16,1135,1145,-10,1663,1673,13,VX,890,N442HD,JFK,MKE,328,3023,11,45,2013-05-16 11:00:00
2013,9,7,2100,2100,0,2536,2536,24,AA,7404,N354CD,LGA,DEN,276,2325,21,0,2013-09-07 21:00:00
2013,11,3,1738,1715,23,2089,2066,31,MQ,1039,N825DA,JFK,FLL,231,2042,17,15,2013-11-03 17:00:00
2013,1,6,1873,1900,-27,2184,2211,-7,UA,7727,N951GB,EWR,FLL,191,1559,19,0,2013-01-06 19:00:00
2013,4,13,1985,1930,55,2343,2288,76,DL,8644,N935FD,EWR,SFO,238,2226,19,30,2013-04-13 19:00:00
2013,5,17,652,730,-78,1298,1376,-81,FL,4903,N330CD,LGA,OAK,406,3229,7,30,2013-05-17 07:00:00
2013,5,13,867,900,-33,1016,1049,-16,F9,3442,N233DC,LGA,MIA,109,968,9,0,2013-05-13 09:00:00
2013,1,5,681,700,-19,1228,1247,-3,EV,7122,N486BD,EWR,MIA,347,3117,7,0,2013-01-05 07:00:00
2013,8,16,806,845,-39,1221,1260,-15,9E,5504,N832AE,LGA,CLT,255,2337,8,45,2013-08-16 08:00:00
2013,6,2,2098,2130,-32,2144,2176,-34,AA,2257,N325AD,JFK,OAK,46,348,21,30,2013-06-02 21:00:00
2013,3,26,611,600,11,858,847,34,US,9239,N248BF,JFK,SFO,167,1556,6,0,2013-03-26 06:00:00
2013,9,4,1064,1030,34,1713,1679,55,DL,9631,N197AF,LGA,PHX,409,3451,10,30,2013-09-04 10:00:00
2013,6,26,1729,1715,14,2235,2221,35,VX,9539,N352BF,EWR,IAD,306,2730,17,15,2013-06-26 17:00:00
2013,12,26,530,530,0,741,741,2,OO,8911,N115CD,EWR,MKE,131,1160,5,30,2013-12-26 05:00:00
2013,3,18,703,645,58,1008,950,73,DL,8861,N256BC,JFK,DEN,185,1460,6,45,2013-03-18 06:00:00
2013,4,14,2122,2100,22,2577,2555,28,9E,1392,N800ED,EWR,SJU,295,2295,21,0,2013-04-14 21:00:00
2013,5,21,1904,1900,4,2305,2301,19,UA,9034,N498DC,LGA,MDW,241,1827,19,0,2013-05-21 19:00:00
2013,10,1,2122,2130,-8,2736,2744,-7,HA,9671,N810HB,JFK,LAX,374,2805,21,30,2013-10-01 21:00:00
2013,5,8,2302,2230,72,2555,2483,78,YV,1934,N212BD,EWR,ORD,173,1629,22,30,2013-05-08 22:00:00
2013,10,8,2257,2245,12,2595,2583,33,UA,5641,N574HF,LGA,BWI,218,1836,22,45,2013-10-08 22:00:00
2013,3,6,574,515,59,980,921,74,OO,8355,N890HB,LGA,BOS,246,2332,5,15,2013-03-06 05:00:00
2013,12,26,1078,1045,33,1633,1600,52,AA,7289,N484AD,EWR,PHL,355,2707,10,45,2013-12-26 10:00:00
2013,12,25,779,830,-51,1393,1444,-26,WN,7896,N816DA,LGA,HNL,374,2847,8,30,2013-12-25 08:00:00
2013,12,14,2034,2000,34,2270,2236,34,B6,6253,N539BC,EWR,BQN,156,1319,20,0,2013-12-14 20:00:00
2013,5,7,1006,1000,6,1651,1645,8,MQ,7381,N703HB,JFK,LAX,405,3090,10,0,2013-05-07 10:00:00
2013,9,10,585,645,-60,1143,1203,-59,B6,9100,N860FB,JFK,STL,358,2839,6,45,2013-09-10 06:00:00
2013,8,26,1757,1715,42,2182,2140,55,EV,2921,N752CD,JFK,MSP,265,2193,17,15,2013-08-26 17:00:00
2013,8,23,1356,1315,41,1611,1570,46,UA,1948,N675BF,EWR,CLT,175,1463,13,15,2013-08-23 13:00:00
2013,8,20,1046,1030,16,1551,1535,36,AA,3932,N148BD,JFK,BQN,305,2295,10,30,2013-08-20 10:00:00
2013,8,2,907,915,-8,958,966,2,DL,6547,N857GE,JFK,IAD,51,470,9,15,2013-08-02 09:00:00
2013,12,14,2055,2045,10,2170,2160,-3,WN,2647,N569FD,JFK,MIA,75,683,20,45,2013-12-14 20:00:00
2013,11,2,1813,1800,13,2065,2052,23,YV,6349,N260HC,JFK,CLT,172,1524,18,0,2013-11-02 18:00:00
2013,6,10,2240,2245,-5,2659,2664,6,OO,8529,N152GD,EWR,PBI,259,2432,22,45,2013-06-10 22:00:00
2013,12,6,944,915,29,1499,1470,49,US,3922,N767HC,JFK,SEA,355,2873,9,15,2013-12-06 09:00:00
2013,4,27,1648,1645,3,1804,1801,-9,WN,3806,N363GA,EWR,PHL,116,913,16,45,2013-04-27 16:00:00
2013,7,22,1510,1530,-20,2162,2182,0,UA,3417,N979HB,LGA,SNA,412,3548,15,30,2013-07-22 15:00:00
2013,3,18,730,630,100,1136,1036,96,AA,1661,N497EC,JFK,ORD,246,2264,6,30,2013-03-18 06:00:00
2013,4,4,2297,2230,67,2708,2641,92,HA,6920,N913EE,JFK,IAD,251,2145,22,30,2013-04-04 22:00:00
2013,2,10,2250,2230,20,2884,2864,27,VX,2668,N570EE,JFK,PBI,394,3611,22,30,2013-02-10 22:00:00
2013,11,18,1915,1830,85,2264,2179,113,F9,5698,N352CD,JFK,SEA,229,1783,18,30,2013-11-18 18:00:00
2013,3,13,1380,1300,80,1638,1558,105,9E,2526,N867CC,LGA,RDU,178,1344,13,0,2013-03-13 13:00:00
2013,1,27,1970,1930,40,2587,2547,63,9E,9695,N767GC,JFK,CLT,377,3559,19,30,2013-01-27 19:00:00
2013,7,16,1418,1345,73,1866,1793,98,AS,2537,N916DD,EWR,BOS,288,2732,13,45,2013-07-16 13:00:00
2013,10,2,1332,1315,17,1686,1669,15,US,3656,N891GA,EWR,IAD,234,2088,13,15,2013-10-02 13:00:00
2013,12,4,2027,2045,-18,2280,2298,11,AA,6679,N534AD,LGA,ATL,173,1632,20,45,2013-12-04 20:00:00
